Id,Activity_Date,Activity_hour,StepTotal
1503960366,05/05/2016,02:00:00 a. m.,19
1503960366,05/05/2016,03:00:00 a. m.,0
1503960366,05/05/2016,04:00:00 a. m.,44
1503960366,05/05/2016,05:00:00 a. m.,0
1503960366,05/05/2016,06:00:00 a. m.,8
1503960366,05/05/2016,07:00:00 a. m.,23
1503960366,05/05/2016,08:00:00 a. m.,107
1503960366,05/05/2016,09:00:00 a. m.,1615
1503960366,05/05/2016,10:00:00 a. m.,360
1503960366,05/05/2016,11:00:00 a. m.,28
1503960366,05/05/2016,12:00:00 p. m.,318
1503960366,05/05/2016,01:00:00 p. m.,1231
1503960366,05/05/2016,02:00:00 p. m.,375
1503960366,05/05/2016,03:00:00 p. m.,187
1503960366,05/05/2016,04:00:00 p. m.,989
1503960366,05/05/2016,05:00:00 p. m.,2217
1503960366,05/05/2016,06:00:00 p. m.,715
1503960366,05/05/2016,07:00:00 p. m.,348
1503960366,05/05/2016,08:00:00 p. m.,283
1503960366,05/05/2016,09:00:00 p. m.,3897
1503960366,05/05/2016,10:00:00 p. m.,900
1503960366,05/05/2016,11:00:00 p. m.,200
1503960366,06/05/2016,12:00:00 a. m.,186
1503960366,06/05/2016,01:00:00 a. m.,4
1503960366,06/05/2016,02:00:00 a. m.,88
1503960366,06/05/2016,03:00:00 a. m.,0
1503960366,06/05/2016,04:00:00 a. m.,19
1503960366,06/05/2016,05:00:00 a. m.,0
1503960366,06/05/2016,06:00:00 a. m.,0
1503960366,06/05/2016,07:00:00 a. m.,23
1503960366,06/05/2016,08:00:00 a. m.,146
1503960366,06/05/2016,09:00:00 a. m.,1683
1503960366,06/05/2016,10:00:00 a. m.,504
1503960366,06/05/2016,11:00:00 a. m.,234
1503960366,06/05/2016,12:00:00 p. m.,261
1503960366,06/05/2016,01:00:00 p. m.,175
1503960366,06/05/2016,02:00:00 p. m.,535
1503960366,06/05/2016,03:00:00 p. m.,900
1503960366,06/05/2016,04:00:00 p. m.,335
1503960366,06/05/2016,05:00:00 p. m.,279
1503960366,06/05/2016,06:00:00 p. m.,1532
1503960366,06/05/2016,07:00:00 p. m.,2500
1503960366,06/05/2016,08:00:00 p. m.,255
1503960366,06/05/2016,09:00:00 p. m.,514
1503960366,06/05/2016,10:00:00 p. m.,375
1503960366,06/05/2016,11:00:00 p. m.,1611
1503960366,07/05/2016,12:00:00 a. m.,168
1503960366,07/05/2016,01:00:00 a. m.,0
1503960366,07/05/2016,02:00:00 a. m.,19
1503960366,07/05/2016,03:00:00 a. m.,0
1503960366,07/05/2016,04:00:00 a. m.,0
1503960366,07/05/2016,05:00:00 a. m.,0
1503960366,07/05/2016,06:00:00 a. m.,0
1503960366,07/05/2016,07:00:00 a. m.,0
1503960366,07/05/2016,08:00:00 a. m.,132
1503960366,07/05/2016,09:00:00 a. m.,115
1503960366,07/05/2016,10:00:00 a. m.,1291
1503960366,07/05/2016,11:00:00 a. m.,2352
1503960366,07/05/2016,12:00:00 p. m.,129
1503960366,07/05/2016,01:00:00 p. m.,77
1503960366,07/05/2016,02:00:00 p. m.,125
1503960366,07/05/2016,03:00:00 p. m.,318
1503960366,07/05/2016,04:00:00 p. m.,259
1503960366,07/05/2016,05:00:00 p. m.,173
1503960366,07/05/2016,06:00:00 p. m.,253
1503960366,07/05/2016,07:00:00 p. m.,652
1503960366,07/05/2016,08:00:00 p. m.,102
1503960366,07/05/2016,09:00:00 p. m.,2073
1503960366,07/05/2016,10:00:00 p. m.,3696
1503960366,07/05/2016,11:00:00 p. m.,58
1503960366,08/05/2016,12:00:00 a. m.,147
1503960366,08/05/2016,01:00:00 a. m.,0
1503960366,08/05/2016,02:00:00 a. m.,0
1503960366,08/05/2016,03:00:00 a. m.,0
1503960366,08/05/2016,04:00:00 a. m.,6
1503960366,08/05/2016,05:00:00 a. m.,0
1503960366,08/05/2016,06:00:00 a. m.,7
1503960366,08/05/2016,07:00:00 a. m.,0
1503960366,08/05/2016,08:00:00 a. m.,0
1503960366,08/05/2016,09:00:00 a. m.,0
1503960366,08/05/2016,10:00:00 a. m.,0
1503960366,08/05/2016,11:00:00 a. m.,0
1503960366,08/05/2016,12:00:00 p. m.,511
1503960366,08/05/2016,01:00:00 p. m.,227
1503960366,08/05/2016,02:00:00 p. m.,660
1503960366,08/05/2016,03:00:00 p. m.,341
1503960366,08/05/2016,04:00:00 p. m.,100
1503960366,08/05/2016,05:00:00 p. m.,240
1503960366,08/05/2016,06:00:00 p. m.,4472
1503960366,08/05/2016,07:00:00 p. m.,1069
1503960366,08/05/2016,08:00:00 p. m.,793
1503960366,08/05/2016,09:00:00 p. m.,663
1503960366,08/05/2016,10:00:00 p. m.,553
1503960366,08/05/2016,11:00:00 p. m.,271
1503960366,09/05/2016,12:00:00 a. m.,135
1503960366,09/05/2016,01:00:00 a. m.,0
1503960366,09/05/2016,02:00:00 a. m.,0
1503960366,09/05/2016,03:00:00 a. m.,0
1503960366,09/05/2016,04:00:00 a. m.,0
1503960366,09/05/2016,05:00:00 a. m.,14
1503960366,09/05/2016,06:00:00 a. m.,408
1503960366,09/05/2016,07:00:00 a. m.,214
1503960366,09/05/2016,08:00:00 a. m.,109
1503960366,09/05/2016,09:00:00 a. m.,160
1503960366,09/05/2016,10:00:00 a. m.,322
1503960366,09/05/2016,11:00:00 a. m.,477
1503960366,09/05/2016,12:00:00 p. m.,507
1503960366,09/05/2016,01:00:00 p. m.,7
1503960366,09/05/2016,02:00:00 p. m.,0
1503960366,09/05/2016,03:00:00 p. m.,22
1503960366,09/05/2016,04:00:00 p. m.,2692
1503960366,09/05/2016,05:00:00 p. m.,1260
1503960366,09/05/2016,06:00:00 p. m.,624
1503960366,09/05/2016,07:00:00 p. m.,1062
1503960366,09/05/2016,08:00:00 p. m.,1325
1503960366,09/05/2016,09:00:00 p. m.,2684
1503960366,09/05/2016,10:00:00 p. m.,0
1503960366,09/05/2016,11:00:00 p. m.,0
1503960366,10/05/2016,12:00:00 a. m.,0
1503960366,10/05/2016,01:00:00 a. m.,92
1503960366,10/05/2016,02:00:00 a. m.,0
1503960366,10/05/2016,03:00:00 a. m.,0
1503960366,10/05/2016,04:00:00 a. m.,0
1503960366,10/05/2016,05:00:00 a. m.,0
1503960366,10/05/2016,06:00:00 a. m.,0
1503960366,10/05/2016,07:00:00 a. m.,47
1503960366,10/05/2016,08:00:00 a. m.,227
1503960366,10/05/2016,09:00:00 a. m.,1461
1503960366,10/05/2016,10:00:00 a. m.,258
1503960366,10/05/2016,11:00:00 a. m.,988
1503960366,10/05/2016,12:00:00 p. m.,74
1503960366,10/05/2016,01:00:00 p. m.,234
1503960366,10/05/2016,02:00:00 p. m.,159
1503960366,10/05/2016,03:00:00 p. m.,1038
1503960366,10/05/2016,04:00:00 p. m.,312
1503960366,10/05/2016,05:00:00 p. m.,645
1503960366,10/05/2016,06:00:00 p. m.,2494
1503960366,10/05/2016,07:00:00 p. m.,1418
1503960366,10/05/2016,08:00:00 p. m.,2480
1503960366,10/05/2016,09:00:00 p. m.,251
1503960366,10/05/2016,10:00:00 p. m.,0
1503960366,10/05/2016,11:00:00 p. m.,29
1503960366,11/05/2016,12:00:00 a. m.,266
1503960366,11/05/2016,01:00:00 a. m.,45
1503960366,11/05/2016,02:00:00 a. m.,73
1503960366,11/05/2016,03:00:00 a. m.,10
1503960366,11/05/2016,04:00:00 a. m.,0
1503960366,11/05/2016,05:00:00 a. m.,0
1503960366,11/05/2016,06:00:00 a. m.,0
1503960366,11/05/2016,07:00:00 a. m.,47
1503960366,11/05/2016,08:00:00 a. m.,312
1503960366,11/05/2016,09:00:00 a. m.,1914
1503960366,11/05/2016,10:00:00 a. m.,644
1503960366,11/05/2016,11:00:00 a. m.,259
1503960366,11/05/2016,12:00:00 p. m.,116
1503960366,11/05/2016,01:00:00 p. m.,811
1503960366,11/05/2016,02:00:00 p. m.,1560
1503960366,11/05/2016,03:00:00 p. m.,348
1503960366,11/05/2016,04:00:00 p. m.,289
1503960366,11/05/2016,05:00:00 p. m.,245
1503960366,11/05/2016,06:00:00 p. m.,3449
1503960366,11/05/2016,07:00:00 p. m.,293
1503960366,11/05/2016,08:00:00 p. m.,1209
1624580081,12/04/2016,12:00:00 a. m.,31
1624580081,12/04/2016,01:00:00 a. m.,0
1624580081,12/04/2016,02:00:00 a. m.,0
1624580081,12/04/2016,03:00:00 a. m.,7
1624580081,12/04/2016,04:00:00 a. m.,0
1624580081,12/04/2016,05:00:00 a. m.,0
1624580081,12/04/2016,06:00:00 a. m.,0
1624580081,12/04/2016,07:00:00 a. m.,0
1624580081,12/04/2016,08:00:00 a. m.,0
1624580081,12/04/2016,09:00:00 a. m.,1085
1624580081,12/04/2016,10:00:00 a. m.,5375
1624580081,12/04/2016,11:00:00 a. m.,129
1624580081,12/04/2016,12:00:00 p. m.,81
1624580081,12/04/2016,01:00:00 p. m.,67
1624580081,12/04/2016,02:00:00 p. m.,43
1624580081,12/04/2016,03:00:00 p. m.,0
1624580081,12/04/2016,04:00:00 p. m.,79
1624580081,12/04/2016,05:00:00 p. m.,235
1624580081,12/04/2016,06:00:00 p. m.,257
1624580081,12/04/2016,07:00:00 p. m.,501
1624580081,12/04/2016,08:00:00 p. m.,99
1624580081,12/04/2016,09:00:00 p. m.,0
1624580081,12/04/2016,10:00:00 p. m.,0
1624580081,12/04/2016,11:00:00 p. m.,174
1624580081,13/04/2016,12:00:00 a. m.,75
1624580081,13/04/2016,01:00:00 a. m.,0
1624580081,13/04/2016,02:00:00 a. m.,0
1624580081,13/04/2016,03:00:00 a. m.,0
1624580081,13/04/2016,04:00:00 a. m.,0
1624580081,13/04/2016,05:00:00 a. m.,0
1624580081,13/04/2016,06:00:00 a. m.,0
1624580081,13/04/2016,07:00:00 a. m.,0
1624580081,13/04/2016,08:00:00 a. m.,0
1624580081,13/04/2016,09:00:00 a. m.,1663
1624580081,13/04/2016,10:00:00 a. m.,3685
1624580081,13/04/2016,11:00:00 a. m.,608
1624580081,13/04/2016,12:00:00 p. m.,80
1624580081,13/04/2016,01:00:00 p. m.,0
1624580081,13/04/2016,02:00:00 p. m.,36
1624580081,13/04/2016,03:00:00 p. m.,0
1624580081,13/04/2016,04:00:00 p. m.,126
1624580081,13/04/2016,05:00:00 p. m.,39
1624580081,13/04/2016,06:00:00 p. m.,491
1624580081,13/04/2016,07:00:00 p. m.,7
1624580081,13/04/2016,08:00:00 p. m.,14
1624580081,13/04/2016,09:00:00 p. m.,183
1624580081,13/04/2016,10:00:00 p. m.,0
1624580081,13/04/2016,11:00:00 p. m.,0
1624580081,14/04/2016,12:00:00 a. m.,0
1624580081,14/04/2016,01:00:00 a. m.,0
1624580081,14/04/2016,02:00:00 a. m.,0
1624580081,14/04/2016,03:00:00 a. m.,0
1624580081,14/04/2016,04:00:00 a. m.,0
1624580081,14/04/2016,05:00:00 a. m.,0
1624580081,14/04/2016,06:00:00 a. m.,0
1624580081,14/04/2016,07:00:00 a. m.,0
1624580081,14/04/2016,08:00:00 a. m.,1958
1624580081,14/04/2016,09:00:00 a. m.,4148
1624580081,14/04/2016,10:00:00 a. m.,141
1624580081,14/04/2016,11:00:00 a. m.,468
1624580081,14/04/2016,12:00:00 p. m.,0
1624580081,14/04/2016,01:00:00 p. m.,0
1624580081,14/04/2016,02:00:00 p. m.,87
1624580081,14/04/2016,03:00:00 p. m.,34
1624580081,14/04/2016,04:00:00 p. m.,170
1624580081,14/04/2016,05:00:00 p. m.,1197
1624580081,14/04/2016,06:00:00 p. m.,182
1624580081,14/04/2016,07:00:00 p. m.,445
1624580081,14/04/2016,08:00:00 p. m.,0
1624580081,14/04/2016,09:00:00 p. m.,227
1624580081,14/04/2016,10:00:00 p. m.,0
1624580081,14/04/2016,11:00:00 p. m.,50
1624580081,15/04/2016,12:00:00 a. m.,178
1624580081,15/04/2016,01:00:00 a. m.,6
1624580081,15/04/2016,02:00:00 a. m.,0
1624580081,15/04/2016,03:00:00 a. m.,0
1624580081,15/04/2016,04:00:00 a. m.,0
1624580081,15/04/2016,05:00:00 a. m.,0
1624580081,15/04/2016,06:00:00 a. m.,0
1624580081,15/04/2016,07:00:00 a. m.,0
1624580081,15/04/2016,08:00:00 a. m.,0
1624580081,15/04/2016,09:00:00 a. m.,0
1624580081,15/04/2016,10:00:00 a. m.,0
1624580081,15/04/2016,11:00:00 a. m.,415
1624580081,15/04/2016,12:00:00 p. m.,0
1624580081,15/04/2016,01:00:00 p. m.,0
1624580081,15/04/2016,02:00:00 p. m.,0
1624580081,15/04/2016,03:00:00 p. m.,0
1624580081,15/04/2016,04:00:00 p. m.,0
1624580081,15/04/2016,05:00:00 p. m.,0
1624580081,15/04/2016,06:00:00 p. m.,6
1624580081,15/04/2016,07:00:00 p. m.,386
1624580081,15/04/2016,08:00:00 p. m.,0
1624580081,15/04/2016,09:00:00 p. m.,27
1624580081,15/04/2016,10:00:00 p. m.,287
1624580081,15/04/2016,11:00:00 p. m.,185
1624580081,16/04/2016,12:00:00 a. m.,465
1624580081,16/04/2016,01:00:00 a. m.,0
1624580081,16/04/2016,02:00:00 a. m.,81
1624580081,16/04/2016,03:00:00 a. m.,0
1624580081,16/04/2016,04:00:00 a. m.,0
1624580081,16/04/2016,05:00:00 a. m.,0
1624580081,16/04/2016,06:00:00 a. m.,0
1624580081,16/04/2016,07:00:00 a. m.,0
1624580081,16/04/2016,08:00:00 a. m.,0
1624580081,16/04/2016,09:00:00 a. m.,0
1624580081,16/04/2016,10:00:00 a. m.,259
1624580081,16/04/2016,11:00:00 a. m.,231
1624580081,16/04/2016,12:00:00 p. m.,126
1624580081,16/04/2016,01:00:00 p. m.,0
1624580081,16/04/2016,02:00:00 p. m.,291
1624580081,16/04/2016,03:00:00 p. m.,82
1624580081,16/04/2016,04:00:00 p. m.,0
1624580081,16/04/2016,05:00:00 p. m.,39
1624580081,16/04/2016,06:00:00 p. m.,0
1624580081,16/04/2016,07:00:00 p. m.,472
1624580081,16/04/2016,08:00:00 p. m.,28
1624580081,16/04/2016,09:00:00 p. m.,1211
1624580081,16/04/2016,10:00:00 p. m.,1962
1624580081,16/04/2016,11:00:00 p. m.,123
1624580081,17/04/2016,12:00:00 a. m.,115
1624580081,17/04/2016,01:00:00 a. m.,0
1624580081,17/04/2016,02:00:00 a. m.,67
1624580081,17/04/2016,03:00:00 a. m.,0
1624580081,17/04/2016,04:00:00 a. m.,0
1624580081,17/04/2016,05:00:00 a. m.,0
1624580081,17/04/2016,06:00:00 a. m.,0
1624580081,17/04/2016,07:00:00 a. m.,0
1624580081,17/04/2016,08:00:00 a. m.,0
1624580081,17/04/2016,09:00:00 a. m.,0
1624580081,17/04/2016,10:00:00 a. m.,49
1624580081,17/04/2016,11:00:00 a. m.,0
1624580081,17/04/2016,12:00:00 p. m.,193
1624580081,17/04/2016,01:00:00 p. m.,1374
1624580081,17/04/2016,02:00:00 p. m.,657
1624580081,17/04/2016,03:00:00 p. m.,19
1624580081,17/04/2016,04:00:00 p. m.,0
1624580081,17/04/2016,05:00:00 p. m.,2047
1624580081,17/04/2016,06:00:00 p. m.,401
1624580081,17/04/2016,07:00:00 p. m.,782
1624580081,17/04/2016,08:00:00 p. m.,156
1624580081,17/04/2016,09:00:00 p. m.,173
1624580081,17/04/2016,10:00:00 p. m.,28
1624580081,17/04/2016,11:00:00 p. m.,89
1624580081,18/04/2016,12:00:00 a. m.,59
1624580081,18/04/2016,01:00:00 a. m.,29
1624580081,18/04/2016,02:00:00 a. m.,0
1624580081,18/04/2016,03:00:00 a. m.,0
1624580081,18/04/2016,04:00:00 a. m.,0
1624580081,18/04/2016,05:00:00 a. m.,0
1624580081,18/04/2016,06:00:00 a. m.,0
1624580081,18/04/2016,07:00:00 a. m.,354
1624580081,18/04/2016,08:00:00 a. m.,4120
1624580081,18/04/2016,09:00:00 a. m.,17
1624580081,18/04/2016,10:00:00 a. m.,458
1624580081,18/04/2016,11:00:00 a. m.,261
1624580081,18/04/2016,12:00:00 p. m.,6
1624580081,18/04/2016,01:00:00 p. m.,0
1624580081,18/04/2016,02:00:00 p. m.,0
1624580081,18/04/2016,03:00:00 p. m.,812
1624580081,18/04/2016,04:00:00 p. m.,3242
1624580081,18/04/2016,05:00:00 p. m.,186
1624580081,18/04/2016,06:00:00 p. m.,314
1624580081,18/04/2016,07:00:00 p. m.,131
1624580081,18/04/2016,08:00:00 p. m.,180
1624580081,18/04/2016,09:00:00 p. m.,120
1624580081,18/04/2016,10:00:00 p. m.,124
1624580081,18/04/2016,11:00:00 p. m.,123
1624580081,19/04/2016,12:00:00 a. m.,0
1624580081,19/04/2016,01:00:00 a. m.,0
1624580081,19/04/2016,02:00:00 a. m.,0
1624580081,19/04/2016,03:00:00 a. m.,0
1624580081,19/04/2016,04:00:00 a. m.,0
1624580081,19/04/2016,05:00:00 a. m.,106
1624580081,19/04/2016,06:00:00 a. m.,333
1624580081,19/04/2016,07:00:00 a. m.,13
1624580081,19/04/2016,08:00:00 a. m.,227
1624580081,19/04/2016,09:00:00 a. m.,0
1624580081,19/04/2016,10:00:00 a. m.,0
1624580081,19/04/2016,11:00:00 a. m.,120
1624580081,19/04/2016,12:00:00 p. m.,826
1624580081,19/04/2016,01:00:00 p. m.,235
1624580081,19/04/2016,02:00:00 p. m.,495
1624580081,19/04/2016,03:00:00 p. m.,0
1624580081,19/04/2016,04:00:00 p. m.,0
1624580081,19/04/2016,05:00:00 p. m.,0
1624580081,19/04/2016,06:00:00 p. m.,351
1624580081,19/04/2016,07:00:00 p. m.,137
1624580081,19/04/2016,08:00:00 p. m.,12
1624580081,19/04/2016,09:00:00 p. m.,22
1624580081,19/04/2016,10:00:00 p. m.,39
1624580081,19/04/2016,11:00:00 p. m.,0
1624580081,20/04/2016,12:00:00 a. m.,123
1624580081,20/04/2016,01:00:00 a. m.,0
1624580081,20/04/2016,02:00:00 a. m.,0
1624580081,20/04/2016,03:00:00 a. m.,0
1624580081,20/04/2016,04:00:00 a. m.,0
1624580081,20/04/2016,05:00:00 a. m.,0
1624580081,20/04/2016,06:00:00 a. m.,0
1624580081,20/04/2016,07:00:00 a. m.,0
1624580081,20/04/2016,08:00:00 a. m.,0
1624580081,20/04/2016,09:00:00 a. m.,2608
1624580081,20/04/2016,10:00:00 a. m.,159
1624580081,20/04/2016,11:00:00 a. m.,89
1624580081,20/04/2016,12:00:00 p. m.,319
1624580081,20/04/2016,01:00:00 p. m.,8
1624580081,20/04/2016,02:00:00 p. m.,0
1624580081,20/04/2016,03:00:00 p. m.,46
1624580081,20/04/2016,04:00:00 p. m.,311
1624580081,20/04/2016,05:00:00 p. m.,353
1624580081,20/04/2016,06:00:00 p. m.,445
1624580081,20/04/2016,07:00:00 p. m.,62
1624580081,20/04/2016,08:00:00 p. m.,26
1624580081,20/04/2016,09:00:00 p. m.,35
1624580081,20/04/2016,10:00:00 p. m.,264
1624580081,20/04/2016,11:00:00 p. m.,126
1624580081,21/04/2016,12:00:00 a. m.,9
1624580081,21/04/2016,01:00:00 a. m.,0
1624580081,21/04/2016,02:00:00 a. m.,0
1624580081,21/04/2016,03:00:00 a. m.,106
1624580081,21/04/2016,04:00:00 a. m.,0
1624580081,21/04/2016,05:00:00 a. m.,0
1624580081,21/04/2016,06:00:00 a. m.,0
1624580081,21/04/2016,07:00:00 a. m.,0
1624580081,21/04/2016,08:00:00 a. m.,0
1624580081,21/04/2016,09:00:00 a. m.,186
1624580081,21/04/2016,10:00:00 a. m.,502
1624580081,21/04/2016,11:00:00 a. m.,339
1624580081,21/04/2016,12:00:00 p. m.,9
1624580081,21/04/2016,01:00:00 p. m.,0
1624580081,21/04/2016,02:00:00 p. m.,226
1624580081,21/04/2016,03:00:00 p. m.,111
1624580081,21/04/2016,04:00:00 p. m.,28
1624580081,21/04/2016,05:00:00 p. m.,218
1624580081,21/04/2016,06:00:00 p. m.,1287
1624580081,21/04/2016,07:00:00 p. m.,2880
1624580081,21/04/2016,08:00:00 p. m.,88
1624580081,21/04/2016,09:00:00 p. m.,180
1624580081,21/04/2016,10:00:00 p. m.,180
1624580081,21/04/2016,11:00:00 p. m.,0
1624580081,22/04/2016,12:00:00 a. m.,0
1624580081,22/04/2016,01:00:00 a. m.,0
1624580081,22/04/2016,02:00:00 a. m.,0
1624580081,22/04/2016,03:00:00 a. m.,105
1624580081,22/04/2016,04:00:00 a. m.,0
1624580081,22/04/2016,05:00:00 a. m.,0
1624580081,22/04/2016,06:00:00 a. m.,0
1624580081,22/04/2016,07:00:00 a. m.,142
1624580081,22/04/2016,08:00:00 a. m.,0
1624580081,22/04/2016,09:00:00 a. m.,12
1624580081,22/04/2016,10:00:00 a. m.,240
1624580081,22/04/2016,11:00:00 a. m.,205
1624580081,22/04/2016,12:00:00 p. m.,55
1624580081,22/04/2016,01:00:00 p. m.,149
1624580081,22/04/2016,02:00:00 p. m.,0
1624580081,22/04/2016,03:00:00 p. m.,0
1624580081,22/04/2016,04:00:00 p. m.,102
1624580081,22/04/2016,05:00:00 p. m.,58
1624580081,22/04/2016,06:00:00 p. m.,9
1624580081,22/04/2016,07:00:00 p. m.,345
1624580081,22/04/2016,08:00:00 p. m.,671
1624580081,22/04/2016,09:00:00 p. m.,430
1624580081,22/04/2016,10:00:00 p. m.,1013
1624580081,22/04/2016,11:00:00 p. m.,466
1624580081,23/04/2016,12:00:00 a. m.,218
1624580081,23/04/2016,01:00:00 a. m.,16
1624580081,23/04/2016,02:00:00 a. m.,0
1624580081,23/04/2016,03:00:00 a. m.,0
1624580081,23/04/2016,04:00:00 a. m.,0
1624580081,23/04/2016,05:00:00 a. m.,0
1624580081,23/04/2016,06:00:00 a. m.,0
1624580081,23/04/2016,07:00:00 a. m.,0
1624580081,23/04/2016,08:00:00 a. m.,0
1624580081,23/04/2016,09:00:00 a. m.,150
1624580081,23/04/2016,10:00:00 a. m.,722
1624580081,23/04/2016,11:00:00 a. m.,0
1624580081,23/04/2016,12:00:00 p. m.,97
1624580081,23/04/2016,01:00:00 p. m.,39
1624580081,23/04/2016,02:00:00 p. m.,221
1624580081,23/04/2016,03:00:00 p. m.,0
1624580081,23/04/2016,04:00:00 p. m.,350
1624580081,23/04/2016,05:00:00 p. m.,8
1624580081,23/04/2016,06:00:00 p. m.,74
1624580081,23/04/2016,07:00:00 p. m.,446
1624580081,23/04/2016,08:00:00 p. m.,2628
1624580081,23/04/2016,09:00:00 p. m.,2666
1624580081,23/04/2016,10:00:00 p. m.,854
1624580081,23/04/2016,11:00:00 p. m.,49
1624580081,24/04/2016,12:00:00 a. m.,174
1624580081,24/04/2016,01:00:00 a. m.,34
1624580081,24/04/2016,02:00:00 a. m.,0
1624580081,24/04/2016,03:00:00 a. m.,0
1624580081,24/04/2016,04:00:00 a. m.,0
1624580081,24/04/2016,05:00:00 a. m.,0
1624580081,24/04/2016,06:00:00 a. m.,0
1624580081,24/04/2016,07:00:00 a. m.,0
1624580081,24/04/2016,08:00:00 a. m.,0
1624580081,24/04/2016,09:00:00 a. m.,121
1624580081,24/04/2016,10:00:00 a. m.,313
1624580081,24/04/2016,11:00:00 a. m.,103
1624580081,24/04/2016,12:00:00 p. m.,1236
1624580081,24/04/2016,01:00:00 p. m.,1604
1624580081,24/04/2016,02:00:00 p. m.,217
1624580081,24/04/2016,03:00:00 p. m.,0
1624580081,24/04/2016,04:00:00 p. m.,12
1624580081,24/04/2016,05:00:00 p. m.,53
1624580081,24/04/2016,06:00:00 p. m.,1456
1624580081,24/04/2016,07:00:00 p. m.,232
1624580081,24/04/2016,08:00:00 p. m.,397
1624580081,24/04/2016,09:00:00 p. m.,24
1624580081,24/04/2016,10:00:00 p. m.,100
1624580081,24/04/2016,11:00:00 p. m.,0
1624580081,25/04/2016,12:00:00 a. m.,0
1624580081,25/04/2016,01:00:00 a. m.,6
1624580081,25/04/2016,02:00:00 a. m.,0
1624580081,25/04/2016,03:00:00 a. m.,0
1624580081,25/04/2016,04:00:00 a. m.,0
1624580081,25/04/2016,05:00:00 a. m.,0
1624580081,25/04/2016,06:00:00 a. m.,0
1624580081,25/04/2016,07:00:00 a. m.,0
1624580081,25/04/2016,08:00:00 a. m.,221
1624580081,25/04/2016,09:00:00 a. m.,148
1624580081,25/04/2016,10:00:00 a. m.,2401
1624580081,25/04/2016,11:00:00 a. m.,967
1624580081,25/04/2016,12:00:00 p. m.,508
1624580081,25/04/2016,01:00:00 p. m.,64
1624580081,25/04/2016,02:00:00 p. m.,45
1624580081,25/04/2016,03:00:00 p. m.,14
1624580081,25/04/2016,04:00:00 p. m.,154
1624580081,25/04/2016,05:00:00 p. m.,951
1624580081,25/04/2016,06:00:00 p. m.,355
1624580081,25/04/2016,07:00:00 p. m.,383
1624580081,25/04/2016,08:00:00 p. m.,0
1624580081,25/04/2016,09:00:00 p. m.,41
1624580081,25/04/2016,10:00:00 p. m.,66
1624580081,25/04/2016,11:00:00 p. m.,163
1624580081,26/04/2016,12:00:00 a. m.,38
1624580081,26/04/2016,01:00:00 a. m.,0
1624580081,26/04/2016,02:00:00 a. m.,0
1624580081,26/04/2016,03:00:00 a. m.,0
1624580081,26/04/2016,04:00:00 a. m.,0
1624580081,26/04/2016,05:00:00 a. m.,0
1624580081,26/04/2016,06:00:00 a. m.,0
1624580081,26/04/2016,07:00:00 a. m.,0
1624580081,26/04/2016,08:00:00 a. m.,0
1624580081,26/04/2016,09:00:00 a. m.,470
1624580081,26/04/2016,10:00:00 a. m.,388
1624580081,26/04/2016,11:00:00 a. m.,43
1624580081,26/04/2016,12:00:00 p. m.,160
1624580081,26/04/2016,01:00:00 p. m.,269
1624580081,26/04/2016,02:00:00 p. m.,239
1624580081,26/04/2016,03:00:00 p. m.,0
1624580081,26/04/2016,04:00:00 p. m.,81
1624580081,26/04/2016,05:00:00 p. m.,449
1624580081,26/04/2016,06:00:00 p. m.,258
1624580081,26/04/2016,07:00:00 p. m.,383
1624580081,26/04/2016,08:00:00 p. m.,7
1624580081,26/04/2016,09:00:00 p. m.,41
1624580081,26/04/2016,10:00:00 p. m.,0
1624580081,26/04/2016,11:00:00 p. m.,0
1624580081,27/04/2016,12:00:00 a. m.,133
1624580081,27/04/2016,01:00:00 a. m.,0
1624580081,27/04/2016,02:00:00 a. m.,0
1624580081,27/04/2016,03:00:00 a. m.,0
1624580081,27/04/2016,04:00:00 a. m.,0
1624580081,27/04/2016,05:00:00 a. m.,0
1624580081,27/04/2016,06:00:00 a. m.,0
1624580081,27/04/2016,07:00:00 a. m.,0
1624580081,27/04/2016,08:00:00 a. m.,0
1624580081,27/04/2016,09:00:00 a. m.,247
1624580081,27/04/2016,10:00:00 a. m.,32
1624580081,27/04/2016,11:00:00 a. m.,433
1624580081,27/04/2016,12:00:00 p. m.,212
1624580081,27/04/2016,01:00:00 p. m.,1239
1624580081,27/04/2016,02:00:00 p. m.,4016
1624580081,27/04/2016,03:00:00 p. m.,413
1624580081,27/04/2016,04:00:00 p. m.,561
1624580081,27/04/2016,05:00:00 p. m.,510
1624580081,27/04/2016,06:00:00 p. m.,157
1624580081,27/04/2016,07:00:00 p. m.,26
1624580081,27/04/2016,08:00:00 p. m.,0
1624580081,27/04/2016,09:00:00 p. m.,79
1624580081,27/04/2016,10:00:00 p. m.,104
1624580081,27/04/2016,11:00:00 p. m.,205
1624580081,28/04/2016,12:00:00 a. m.,36
1624580081,28/04/2016,01:00:00 a. m.,0
1624580081,28/04/2016,02:00:00 a. m.,0
1624580081,28/04/2016,03:00:00 a. m.,0
1624580081,28/04/2016,04:00:00 a. m.,0
1624580081,28/04/2016,05:00:00 a. m.,0
1624580081,28/04/2016,06:00:00 a. m.,0
1624580081,28/04/2016,07:00:00 a. m.,0
1624580081,28/04/2016,08:00:00 a. m.,139
