Id,Activity_Date,Activity_hour,TotalIntensity,AverageIntensity
1503960366,02/05/16,02:00:00 a. m.,13,0.216667
1503960366,02/05/16,03:00:00 a. m.,11,0.183333
1503960366,02/05/16,04:00:00 a. m.,24,0.4
1503960366,02/05/16,05:00:00 a. m.,12,0.2
1503960366,02/05/16,06:00:00 a. m.,9,0.15
1503960366,02/05/16,07:00:00 a. m.,13,0.216667
1503960366,02/05/16,08:00:00 a. m.,105,1.75
1503960366,02/05/16,09:00:00 a. m.,25,0.416667
1503960366,02/05/16,10:00:00 a. m.,28,0.466667
1503960366,02/05/16,11:00:00 a. m.,17,0.283333
1503960366,03/05/16,12:00:00 p. m.,3,0.05
1503960366,03/05/16,01:00:00 a. m.,6,0.1
1503960366,03/05/16,02:00:00 a. m.,1,0.016667
1503960366,03/05/16,03:00:00 a. m.,5,0.083333
1503960366,03/05/16,04:00:00 a. m.,0,0
1503960366,03/05/16,05:00:00 a. m.,0,0
1503960366,03/05/16,06:00:00 a. m.,2,0.033333
1503960366,03/05/16,07:00:00 a. m.,3,0.05
1503960366,03/05/16,08:00:00 a. m.,11,0.183333
1503960366,03/05/16,09:00:00 a. m.,24,0.4
1503960366,03/05/16,10:00:00 a. m.,25,0.416667
1503960366,03/05/16,11:00:00 a. m.,12,0.2
1503960366,03/05/16,12:00:00 p. m.,17,0.283333
1503960366,03/05/16,01:00:00 a. m.,23,0.383333
1503960366,03/05/16,02:00:00 a. m.,26,0.433333
1503960366,03/05/16,03:00:00 a. m.,46,0.766667
1503960366,03/05/16,04:00:00 a. m.,33,0.55
1503960366,03/05/16,05:00:00 a. m.,18,0.3
1503960366,03/05/16,06:00:00 a. m.,86,1.433333
1503960366,03/05/16,07:00:00 a. m.,5,0.083333
1503960366,03/05/16,08:00:00 a. m.,1,0.016667
1503960366,03/05/16,09:00:00 a. m.,37,0.616667
1503960366,03/05/16,10:00:00 a. m.,58,0.966667
1503960366,03/05/16,11:00:00 a. m.,10,0.166667
1503960366,04/05/16,12:00:00 p. m.,17,0.283333
1503960366,04/05/16,01:00:00 a. m.,2,0.033333
1503960366,04/05/16,02:00:00 a. m.,0,0
1503960366,04/05/16,03:00:00 a. m.,0,0
1503960366,04/05/16,04:00:00 a. m.,0,0
1503960366,04/05/16,05:00:00 a. m.,0,0
1503960366,04/05/16,06:00:00 a. m.,0,0
1503960366,04/05/16,07:00:00 a. m.,0,0
1503960366,04/05/16,08:00:00 a. m.,4,0.066667
1503960366,04/05/16,09:00:00 a. m.,22,0.366667
1503960366,04/05/16,10:00:00 a. m.,26,0.433333
1503960366,04/05/16,11:00:00 a. m.,7,0.116667
1503960366,04/05/16,12:00:00 p. m.,12,0.2
1503960366,04/05/16,01:00:00 a. m.,16,0.266667
1503960366,04/05/16,02:00:00 a. m.,67,1.116667
1503960366,04/05/16,03:00:00 a. m.,7,0.116667
1503960366,04/05/16,04:00:00 a. m.,6,0.1
1503960366,04/05/16,05:00:00 a. m.,11,0.183333
1503960366,04/05/16,06:00:00 a. m.,62,1.033333
1503960366,04/05/16,07:00:00 a. m.,19,0.316667
1503960366,04/05/16,08:00:00 a. m.,30,0.5
1503960366,04/05/16,09:00:00 a. m.,39,0.65
1503960366,04/05/16,10:00:00 a. m.,8,0.133333
1503960366,04/05/16,11:00:00 a. m.,0,0
1503960366,05/05/16,12:00:00 p. m.,6,0.1
1503960366,05/05/16,01:00:00 a. m.,6,0.1
1503960366,05/05/16,02:00:00 a. m.,2,0.033333
1503960366,05/05/16,03:00:00 a. m.,0,0
1503960366,05/05/16,04:00:00 a. m.,4,0.066667
1503960366,05/05/16,05:00:00 a. m.,0,0
1503960366,05/05/16,06:00:00 a. m.,1,0.016667
1503960366,05/05/16,07:00:00 a. m.,3,0.05
1503960366,05/05/16,08:00:00 a. m.,10,0.166667
1503960366,05/05/16,09:00:00 a. m.,26,0.433333
1503960366,05/05/16,10:00:00 a. m.,15,0.25
1503960366,05/05/16,11:00:00 a. m.,4,0.066667
1503960366,05/05/16,12:00:00 p. m.,13,0.216667
1503960366,05/05/16,01:00:00 a. m.,21,0.35
1503960366,05/05/16,02:00:00 a. m.,12,0.2
1503960366,05/05/16,03:00:00 a. m.,14,0.233333
1503960366,05/05/16,04:00:00 a. m.,21,0.35
1503960366,05/05/16,05:00:00 a. m.,70,1.166667
1503960366,05/05/16,06:00:00 a. m.,30,0.5
1503960366,05/05/16,07:00:00 a. m.,20,0.333333
1503960366,05/05/16,08:00:00 a. m.,19,0.316667
1503960366,05/05/16,09:00:00 a. m.,113,1.883333
1503960366,05/05/16,10:00:00 a. m.,17,0.283333
1503960366,05/05/16,11:00:00 a. m.,6,0.1
1503960366,06/05/16,12:00:00 p. m.,12,0.2
1503960366,06/05/16,01:00:00 a. m.,1,0.016667
1503960366,06/05/16,02:00:00 a. m.,7,0.116667
1503960366,06/05/16,03:00:00 a. m.,0,0
1503960366,06/05/16,04:00:00 a. m.,1,0.016667
1503960366,06/05/16,05:00:00 a. m.,0,0
1503960366,06/05/16,06:00:00 a. m.,0,0
1503960366,06/05/16,07:00:00 a. m.,3,0.05
1503960366,06/05/16,08:00:00 a. m.,9,0.15
1503960366,06/05/16,09:00:00 a. m.,29,0.483333
1503960366,06/05/16,10:00:00 a. m.,20,0.333333
1503960366,06/05/16,11:00:00 a. m.,6,0.1
1503960366,06/05/16,12:00:00 p. m.,13,0.216667
1503960366,06/05/16,01:00:00 a. m.,10,0.166667
1503960366,06/05/16,02:00:00 a. m.,15,0.25
1503960366,06/05/16,03:00:00 a. m.,27,0.45
1503960366,06/05/16,04:00:00 a. m.,17,0.283333
1503960366,06/05/16,05:00:00 a. m.,13,0.216667
1503960366,06/05/16,06:00:00 a. m.,28,0.466667
1503960366,06/05/16,07:00:00 a. m.,55,0.916667
1503960366,06/05/16,08:00:00 a. m.,16,0.266667
1503960366,06/05/16,09:00:00 a. m.,20,0.333333
1503960366,06/05/16,10:00:00 a. m.,19,0.316667
1503960366,06/05/16,11:00:00 a. m.,52,0.866667
1503960366,07/05/16,12:00:00 p. m.,9,0.15
1503960366,07/05/16,01:00:00 a. m.,0,0
1503960366,07/05/16,02:00:00 a. m.,2,0.033333
1503960366,07/05/16,03:00:00 a. m.,0,0
1503960366,07/05/16,04:00:00 a. m.,0,0
1503960366,07/05/16,05:00:00 a. m.,0,0
1503960366,07/05/16,06:00:00 a. m.,0,0
1503960366,07/05/16,07:00:00 a. m.,0,0
1503960366,07/05/16,08:00:00 a. m.,9,0.15
1503960366,07/05/16,09:00:00 a. m.,7,0.116667
1503960366,07/05/16,10:00:00 a. m.,46,0.766667
1503960366,07/05/16,11:00:00 a. m.,59,0.983333
1503960366,07/05/16,12:00:00 p. m.,6,0.1
1503960366,07/05/16,01:00:00 a. m.,2,0.033333
1503960366,07/05/16,02:00:00 a. m.,9,0.15
1503960366,07/05/16,03:00:00 a. m.,4,0.066667
1503960366,07/05/16,04:00:00 a. m.,10,0.166667
1503960366,07/05/16,05:00:00 a. m.,6,0.1
1503960366,07/05/16,06:00:00 a. m.,13,0.216667
1503960366,07/05/16,07:00:00 a. m.,21,0.35
1503960366,07/05/16,08:00:00 a. m.,3,0.05
1503960366,07/05/16,09:00:00 a. m.,61,1.016667
1503960366,07/05/16,10:00:00 a. m.,108,1.8
1503960366,07/05/16,11:00:00 a. m.,3,0.05
1503960366,08/05/16,12:00:00 p. m.,8,0.133333
1503960366,08/05/16,01:00:00 a. m.,0,0
1503960366,08/05/16,02:00:00 a. m.,0,0
1503960366,08/05/16,03:00:00 a. m.,0,0
1503960366,08/05/16,04:00:00 a. m.,1,0.016667
1503960366,08/05/16,05:00:00 a. m.,0,0
1503960366,08/05/16,06:00:00 a. m.,1,0.016667
1503960366,08/05/16,07:00:00 a. m.,0,0
1503960366,08/05/16,08:00:00 a. m.,0,0
1503960366,08/05/16,09:00:00 a. m.,0,0
1503960366,08/05/16,10:00:00 a. m.,0,0
1503960366,08/05/16,11:00:00 a. m.,0,0
1503960366,08/05/16,12:00:00 p. m.,22,0.366667
1503960366,08/05/16,01:00:00 a. m.,8,0.133333
1503960366,08/05/16,02:00:00 a. m.,30,0.5
1503960366,08/05/16,03:00:00 a. m.,10,0.166667
1503960366,08/05/16,04:00:00 a. m.,5,0.083333
1503960366,08/05/16,05:00:00 a. m.,14,0.233333
1503960366,08/05/16,06:00:00 a. m.,115,1.916667
1503960366,08/05/16,07:00:00 a. m.,36,0.6
1503960366,08/05/16,08:00:00 a. m.,28,0.466667
1503960366,08/05/16,09:00:00 a. m.,33,0.55
1503960366,08/05/16,10:00:00 a. m.,29,0.483333
1503960366,08/05/16,11:00:00 a. m.,11,0.183333
1503960366,09/05/16,12:00:00 p. m.,9,0.15
1503960366,09/05/16,01:00:00 a. m.,0,0
1503960366,09/05/16,02:00:00 a. m.,0,0
1503960366,09/05/16,03:00:00 a. m.,0,0
1503960366,09/05/16,04:00:00 a. m.,0,0
1503960366,09/05/16,05:00:00 a. m.,1,0.016667
1503960366,09/05/16,06:00:00 a. m.,22,0.366667
1503960366,09/05/16,07:00:00 a. m.,6,0.1
1503960366,09/05/16,08:00:00 a. m.,3,0.05
1503960366,09/05/16,09:00:00 a. m.,3,0.05
1503960366,09/05/16,10:00:00 a. m.,10,0.166667
1503960366,09/05/16,11:00:00 a. m.,6,0.1
1503960366,09/05/16,12:00:00 p. m.,12,0.2
1503960366,09/05/16,01:00:00 a. m.,1,0.016667
1503960366,09/05/16,02:00:00 a. m.,0,0
1503960366,09/05/16,03:00:00 a. m.,1,0.016667
1503960366,09/05/16,04:00:00 a. m.,75,1.25
1503960366,09/05/16,05:00:00 a. m.,37,0.616667
1503960366,09/05/16,06:00:00 a. m.,25,0.416667
1503960366,09/05/16,07:00:00 a. m.,39,0.65
1503960366,09/05/16,08:00:00 a. m.,43,0.716667
1503960366,09/05/16,09:00:00 a. m.,73,1.216667
1503960366,09/05/16,10:00:00 a. m.,0,0
1503960366,09/05/16,11:00:00 a. m.,0,0
1503960366,10/05/16,12:00:00 p. m.,0,0
1503960366,10/05/16,01:00:00 a. m.,6,0.1
1503960366,10/05/16,02:00:00 a. m.,0,0
1503960366,10/05/16,03:00:00 a. m.,0,0
1503960366,10/05/16,04:00:00 a. m.,0,0
1503960366,10/05/16,05:00:00 a. m.,0,0
1503960366,10/05/16,06:00:00 a. m.,0,0
1503960366,10/05/16,07:00:00 a. m.,4,0.066667
1503960366,10/05/16,08:00:00 a. m.,11,0.183333
1503960366,10/05/16,09:00:00 a. m.,24,0.4
1503960366,10/05/16,10:00:00 a. m.,16,0.266667
1503960366,10/05/16,11:00:00 a. m.,35,0.583333
1503960366,10/05/16,12:00:00 p. m.,6,0.1
1503960366,10/05/16,01:00:00 a. m.,14,0.233333
1503960366,10/05/16,02:00:00 a. m.,8,0.133333
1503960366,10/05/16,03:00:00 a. m.,36,0.6
1503960366,10/05/16,04:00:00 a. m.,22,0.366667
1503960366,10/05/16,05:00:00 a. m.,17,0.283333
1503960366,10/05/16,06:00:00 a. m.,69,1.15
1503960366,10/05/16,07:00:00 a. m.,51,0.85
1503960366,10/05/16,08:00:00 a. m.,73,1.216667
1503960366,10/05/16,09:00:00 a. m.,19,0.316667
1503960366,10/05/16,10:00:00 a. m.,0,0
1503960366,10/05/16,11:00:00 a. m.,3,0.05
1503960366,11/05/16,12:00:00 p. m.,14,0.233333
1503960366,11/05/16,01:00:00 a. m.,4,0.066667
1503960366,11/05/16,02:00:00 a. m.,4,0.066667
1503960366,11/05/16,03:00:00 a. m.,1,0.016667
1503960366,11/05/16,04:00:00 a. m.,0,0
1503960366,11/05/16,05:00:00 a. m.,0,0
1503960366,11/05/16,06:00:00 a. m.,0,0
1503960366,11/05/16,07:00:00 a. m.,5,0.083333
1503960366,11/05/16,08:00:00 a. m.,21,0.35
1503960366,11/05/16,09:00:00 a. m.,32,0.533333
1503960366,11/05/16,10:00:00 a. m.,19,0.316667
1503960366,11/05/16,11:00:00 a. m.,15,0.25
1503960366,11/05/16,12:00:00 p. m.,6,0.1
1503960366,11/05/16,01:00:00 a. m.,23,0.383333
1503960366,11/05/16,02:00:00 a. m.,52,0.866667
1503960366,11/05/16,03:00:00 a. m.,9,0.15
1503960366,11/05/16,04:00:00 a. m.,7,0.116667
1503960366,11/05/16,05:00:00 a. m.,7,0.116667
1503960366,11/05/16,06:00:00 a. m.,102,1.7
1503960366,11/05/16,07:00:00 a. m.,30,0.5
1503960366,11/05/16,08:00:00 a. m.,42,0.7
1624580081,12/04/16,12:00:00 p. m.,4,0.066667
1624580081,12/04/16,01:00:00 a. m.,1,0.016667
1624580081,12/04/16,02:00:00 a. m.,0,0
1624580081,12/04/16,03:00:00 a. m.,1,0.016667
1624580081,12/04/16,04:00:00 a. m.,0,0
1624580081,12/04/16,05:00:00 a. m.,0,0
1624580081,12/04/16,06:00:00 a. m.,0,0
1624580081,12/04/16,07:00:00 a. m.,0,0
1624580081,12/04/16,08:00:00 a. m.,1,0.016667
1624580081,12/04/16,09:00:00 a. m.,18,0.3
1624580081,12/04/16,10:00:00 a. m.,60,1
1624580081,12/04/16,11:00:00 a. m.,4,0.066667
1624580081,12/04/16,12:00:00 p. m.,5,0.083333
1624580081,12/04/16,01:00:00 a. m.,2,0.033333
1624580081,12/04/16,02:00:00 a. m.,3,0.05
1624580081,12/04/16,03:00:00 a. m.,2,0.033333
1624580081,12/04/16,04:00:00 a. m.,2,0.033333
1624580081,12/04/16,05:00:00 a. m.,6,0.1
1624580081,12/04/16,06:00:00 a. m.,7,0.116667
1624580081,12/04/16,07:00:00 a. m.,12,0.2
1624580081,12/04/16,08:00:00 a. m.,6,0.1
1624580081,12/04/16,09:00:00 a. m.,0,0
1624580081,12/04/16,10:00:00 a. m.,0,0
1624580081,12/04/16,11:00:00 a. m.,12,0.2
1624580081,13/04/16,12:00:00 p. m.,6,0.1
1624580081,13/04/16,01:00:00 a. m.,1,0.016667
1624580081,13/04/16,02:00:00 a. m.,0,0
1624580081,13/04/16,03:00:00 a. m.,0,0
1624580081,13/04/16,04:00:00 a. m.,0,0
1624580081,13/04/16,05:00:00 a. m.,0,0
1624580081,13/04/16,06:00:00 a. m.,0,0
1624580081,13/04/16,07:00:00 a. m.,0,0
1624580081,13/04/16,08:00:00 a. m.,1,0.016667
1624580081,13/04/16,09:00:00 a. m.,29,0.483333
1624580081,13/04/16,10:00:00 a. m.,45,0.75
1624580081,13/04/16,11:00:00 a. m.,12,0.2
1624580081,13/04/16,12:00:00 p. m.,6,0.1
1624580081,13/04/16,01:00:00 a. m.,0,0
1624580081,13/04/16,02:00:00 a. m.,4,0.066667
1624580081,13/04/16,03:00:00 a. m.,0,0
1624580081,13/04/16,04:00:00 a. m.,5,0.083333
1624580081,13/04/16,05:00:00 a. m.,5,0.083333
1624580081,13/04/16,06:00:00 a. m.,17,0.283333
1624580081,13/04/16,07:00:00 a. m.,1,0.016667
1624580081,13/04/16,08:00:00 a. m.,3,0.05
1624580081,13/04/16,09:00:00 a. m.,11,0.183333
1624580081,13/04/16,10:00:00 a. m.,0,0
1624580081,13/04/16,11:00:00 a. m.,2,0.033333
1624580081,14/04/16,12:00:00 p. m.,1,0.016667
1624580081,14/04/16,01:00:00 a. m.,0,0
1624580081,14/04/16,02:00:00 a. m.,1,0.016667
1624580081,14/04/16,03:00:00 a. m.,0,0
1624580081,14/04/16,04:00:00 a. m.,0,0
1624580081,14/04/16,05:00:00 a. m.,0,0
1624580081,14/04/16,06:00:00 a. m.,0,0
1624580081,14/04/16,07:00:00 a. m.,1,0.016667
1624580081,14/04/16,08:00:00 a. m.,31,0.516667
1624580081,14/04/16,09:00:00 a. m.,45,0.75
1624580081,14/04/16,10:00:00 a. m.,7,0.116667
1624580081,14/04/16,11:00:00 a. m.,18,0.3
1624580081,14/04/16,12:00:00 p. m.,2,0.033333
1624580081,14/04/16,01:00:00 a. m.,0,0
1624580081,14/04/16,02:00:00 a. m.,3,0.05
1624580081,14/04/16,03:00:00 a. m.,3,0.05
1624580081,14/04/16,04:00:00 a. m.,14,0.233333
1624580081,14/04/16,05:00:00 a. m.,34,0.566667
1624580081,14/04/16,06:00:00 a. m.,19,0.316667
1624580081,14/04/16,07:00:00 a. m.,24,0.4
1624580081,14/04/16,08:00:00 a. m.,6,0.1
1624580081,14/04/16,09:00:00 a. m.,15,0.25
1624580081,14/04/16,10:00:00 a. m.,0,0
1624580081,14/04/16,11:00:00 a. m.,12,0.2
1624580081,15/04/16,12:00:00 p. m.,12,0.2
1624580081,15/04/16,01:00:00 a. m.,2,0.033333
1624580081,15/04/16,02:00:00 a. m.,0,0
1624580081,15/04/16,03:00:00 a. m.,0,0
1624580081,15/04/16,04:00:00 a. m.,0,0
1624580081,15/04/16,05:00:00 a. m.,0,0
1624580081,15/04/16,06:00:00 a. m.,1,0.016667
1624580081,15/04/16,07:00:00 a. m.,1,0.016667
1624580081,15/04/16,08:00:00 a. m.,0,0
1624580081,15/04/16,09:00:00 a. m.,0,0
1624580081,15/04/16,10:00:00 a. m.,0,0
1624580081,15/04/16,11:00:00 a. m.,25,0.416667
1624580081,15/04/16,12:00:00 p. m.,0,0
1624580081,15/04/16,01:00:00 a. m.,0,0
1624580081,15/04/16,02:00:00 a. m.,0,0
1624580081,15/04/16,03:00:00 a. m.,0,0
1624580081,15/04/16,04:00:00 a. m.,0,0
1624580081,15/04/16,05:00:00 a. m.,1,0.016667
1624580081,15/04/16,06:00:00 a. m.,3,0.05
1624580081,15/04/16,07:00:00 a. m.,25,0.416667
1624580081,15/04/16,08:00:00 a. m.,0,0
1624580081,15/04/16,09:00:00 a. m.,3,0.05
1624580081,15/04/16,10:00:00 a. m.,15,0.25
1624580081,15/04/16,11:00:00 a. m.,8,0.133333
1624580081,04/2016/2016,12:00:00 p. m.,18,0.3
1624580081,04/2016/2016,01:00:00 a. m.,0,0
1624580081,04/2016/2016,02:00:00 a. m.,5,0.083333
1624580081,04/2016/2016,03:00:00 a. m.,0,0
1624580081,04/2016/2016,04:00:00 a. m.,0,0
1624580081,04/2016/2016,05:00:00 a. m.,0,0
1624580081,04/2016/2016,06:00:00 a. m.,0,0
1624580081,04/2016/2016,07:00:00 a. m.,0,0
1624580081,04/2016/2016,08:00:00 a. m.,0,0
1624580081,04/2016/2016,09:00:00 a. m.,0,0
1624580081,04/2016/2016,10:00:00 a. m.,11,0.183333
1624580081,04/2016/2016,11:00:00 a. m.,6,0.1
1624580081,04/2016/2016,12:00:00 p. m.,5,0.083333
1624580081,04/2016/2016,01:00:00 a. m.,0,0
1624580081,04/2016/2016,02:00:00 a. m.,10,0.166667
1624580081,04/2016/2016,03:00:00 a. m.,5,0.083333
1624580081,04/2016/2016,04:00:00 a. m.,0,0
1624580081,04/2016/2016,05:00:00 a. m.,4,0.066667
1624580081,04/2016/2016,06:00:00 a. m.,2,0.033333
1624580081,04/2016/2016,07:00:00 a. m.,27,0.45
1624580081,04/2016/2016,08:00:00 a. m.,4,0.066667
1624580081,04/2016/2016,09:00:00 a. m.,31,0.516667
1624580081,04/2016/2016,10:00:00 a. m.,44,0.733333
1624580081,04/2016/2016,11:00:00 a. m.,4,0.066667
1624580081,17/04/16,12:00:00 p. m.,5,0.083333
1624580081,17/04/16,01:00:00 a. m.,1,0.016667
1624580081,17/04/16,02:00:00 a. m.,2,0.033333
1624580081,17/04/16,03:00:00 a. m.,0,0
1624580081,17/04/16,04:00:00 a. m.,0,0
1624580081,17/04/16,05:00:00 a. m.,1,0.016667
1624580081,17/04/16,06:00:00 a. m.,0,0
1624580081,17/04/16,07:00:00 a. m.,0,0
1624580081,17/04/16,08:00:00 a. m.,0,0
1624580081,17/04/16,09:00:00 a. m.,2,0.033333
1624580081,17/04/16,10:00:00 a. m.,4,0.066667
1624580081,17/04/16,11:00:00 a. m.,2,0.033333
1624580081,17/04/16,12:00:00 p. m.,19,0.316667
1624580081,17/04/16,01:00:00 a. m.,44,0.733333
1624580081,17/04/16,02:00:00 a. m.,18,0.3
1624580081,17/04/16,03:00:00 a. m.,4,0.066667
1624580081,17/04/16,04:00:00 a. m.,0,0
1624580081,17/04/16,05:00:00 a. m.,50,0.833333
1624580081,17/04/16,06:00:00 a. m.,10,0.166667
1624580081,17/04/16,07:00:00 a. m.,18,0.3
1624580081,17/04/16,08:00:00 a. m.,19,0.316667
1624580081,17/04/16,09:00:00 a. m.,7,0.116667
1624580081,17/04/16,10:00:00 a. m.,6,0.1
1624580081,17/04/16,11:00:00 a. m.,4,0.066667
1624580081,18/04/16,12:00:00 p. m.,3,0.05
1624580081,18/04/16,01:00:00 a. m.,4,0.066667
1624580081,18/04/16,02:00:00 a. m.,1,0.016667
1624580081,18/04/16,03:00:00 a. m.,0,0
1624580081,18/04/16,04:00:00 a. m.,0,0
1624580081,18/04/16,05:00:00 a. m.,0,0
1624580081,18/04/16,06:00:00 a. m.,0,0
1624580081,18/04/16,07:00:00 a. m.,9,0.15
1624580081,18/04/16,08:00:00 a. m.,49,0.816667
1624580081,18/04/16,09:00:00 a. m.,5,0.083333
1624580081,18/04/16,10:00:00 a. m.,18,0.3
1624580081,18/04/16,11:00:00 a. m.,13,0.216667
1624580081,18/04/16,12:00:00 p. m.,1,0.016667
1624580081,18/04/16,01:00:00 a. m.,0,0
1624580081,18/04/16,02:00:00 a. m.,0,0
1624580081,18/04/16,03:00:00 a. m.,28,0.466667
1624580081,18/04/16,04:00:00 a. m.,70,1.166667
1624580081,18/04/16,05:00:00 a. m.,7,0.116667
1624580081,18/04/16,06:00:00 a. m.,11,0.183333
1624580081,18/04/16,07:00:00 a. m.,9,0.15
1624580081,18/04/16,08:00:00 a. m.,10,0.166667
1624580081,18/04/16,09:00:00 a. m.,12,0.2
1624580081,18/04/16,10:00:00 a. m.,9,0.15
1624580081,18/04/16,11:00:00 a. m.,8,0.133333
1624580081,19/04/16,12:00:00 p. m.,2,0.033333
1624580081,19/04/16,01:00:00 a. m.,0,0
1624580081,19/04/16,02:00:00 a. m.,0,0
1624580081,19/04/16,03:00:00 a. m.,0,0
1624580081,19/04/16,04:00:00 a. m.,0,0
1624580081,19/04/16,05:00:00 a. m.,7,0.116667
1624580081,19/04/16,06:00:00 a. m.,16,0.266667
1624580081,19/04/16,07:00:00 a. m.,3,0.05
1624580081,19/04/16,08:00:00 a. m.,12,0.2
1624580081,19/04/16,09:00:00 a. m.,1,0.016667
1624580081,19/04/16,10:00:00 a. m.,0,0
1624580081,19/04/16,11:00:00 a. m.,10,0.166667
1624580081,19/04/16,12:00:00 p. m.,30,0.5
1624580081,19/04/16,01:00:00 a. m.,9,0.15
1624580081,19/04/16,02:00:00 a. m.,15,0.25
1624580081,19/04/16,03:00:00 a. m.,0,0
1624580081,19/04/16,04:00:00 a. m.,2,0.033333
1624580081,19/04/16,05:00:00 a. m.,1,0.016667
1624580081,19/04/16,06:00:00 a. m.,14,0.233333
1624580081,19/04/16,07:00:00 a. m.,3,0.05
1624580081,19/04/16,08:00:00 a. m.,4,0.066667
1624580081,19/04/16,09:00:00 a. m.,4,0.066667
1624580081,19/04/16,10:00:00 a. m.,7,0.116667
1624580081,19/04/16,11:00:00 a. m.,1,0.016667
1624580081,20/04/16,12:00:00 p. m.,7,0.116667
1624580081,20/04/16,01:00:00 a. m.,0,0
1624580081,20/04/16,02:00:00 a. m.,0,0
1624580081,20/04/16,03:00:00 a. m.,0,0
1624580081,20/04/16,04:00:00 a. m.,0,0
1624580081,20/04/16,05:00:00 a. m.,0,0
1624580081,20/04/16,06:00:00 a. m.,0,0
1624580081,20/04/16,07:00:00 a. m.,0,0
1624580081,20/04/16,08:00:00 a. m.,1,0.016667
1624580081,20/04/16,09:00:00 a. m.,44,0.733333
1624580081,20/04/16,10:00:00 a. m.,7,0.116667
1624580081,20/04/16,11:00:00 a. m.,6,0.1
1624580081,20/04/16,12:00:00 p. m.,14,0.233333
1624580081,20/04/16,01:00:00 a. m.,3,0.05
1624580081,20/04/16,02:00:00 a. m.,3,0.05
1624580081,20/04/16,03:00:00 a. m.,6,0.1
1624580081,20/04/16,04:00:00 a. m.,12,0.2
1624580081,20/04/16,05:00:00 a. m.,9,0.15
1624580081,20/04/16,06:00:00 a. m.,17,0.283333
1624580081,20/04/16,07:00:00 a. m.,3,0.05
1624580081,20/04/16,08:00:00 a. m.,1,0.016667
1624580081,20/04/16,09:00:00 a. m.,3,0.05
1624580081,20/04/16,10:00:00 a. m.,10,0.166667
1624580081,20/04/16,11:00:00 a. m.,5,0.083333
1624580081,21/04/16,12:00:00 p. m.,1,0.016667
1624580081,21/04/16,01:00:00 a. m.,0,0
1624580081,21/04/16,02:00:00 a. m.,2,0.033333
1624580081,21/04/16,03:00:00 a. m.,2,0.033333
1624580081,21/04/16,04:00:00 a. m.,0,0
1624580081,21/04/16,05:00:00 a. m.,0,0
1624580081,21/04/16,06:00:00 a. m.,1,0.016667
1624580081,21/04/16,07:00:00 a. m.,0,0
1624580081,21/04/16,08:00:00 a. m.,1,0.016667
1624580081,21/04/16,09:00:00 a. m.,6,0.1
1624580081,21/04/16,10:00:00 a. m.,8,0.133333
1624580081,21/04/16,11:00:00 a. m.,15,0.25
1624580081,21/04/16,12:00:00 p. m.,1,0.016667
1624580081,21/04/16,01:00:00 a. m.,0,0
1624580081,21/04/16,02:00:00 a. m.,11,0.183333
1624580081,21/04/16,03:00:00 a. m.,3,0.05
1624580081,21/04/16,04:00:00 a. m.,3,0.05
1624580081,21/04/16,05:00:00 a. m.,8,0.133333
1624580081,21/04/16,06:00:00 a. m.,35,0.583333
1624580081,21/04/16,07:00:00 a. m.,56,0.933333
1624580081,21/04/16,08:00:00 a. m.,7,0.116667
1624580081,21/04/16,09:00:00 a. m.,12,0.2
1624580081,21/04/16,10:00:00 a. m.,12,0.2
1624580081,21/04/16,11:00:00 a. m.,2,0.033333
1624580081,22/04/16,12:00:00 p. m.,1,0.016667
1624580081,22/04/16,01:00:00 a. m.,0,0
1624580081,22/04/16,02:00:00 a. m.,0,0
1624580081,22/04/16,03:00:00 a. m.,2,0.033333
1624580081,22/04/16,04:00:00 a. m.,0,0
1624580081,22/04/16,05:00:00 a. m.,0,0
1624580081,22/04/16,06:00:00 a. m.,0,0
1624580081,22/04/16,07:00:00 a. m.,16,0.266667
1624580081,22/04/16,08:00:00 a. m.,2,0.033333
1624580081,22/04/16,09:00:00 a. m.,2,0.033333
1624580081,22/04/16,10:00:00 a. m.,10,0.166667
1624580081,22/04/16,11:00:00 a. m.,12,0.2
1624580081,22/04/16,12:00:00 p. m.,4,0.066667
1624580081,22/04/16,01:00:00 a. m.,6,0.1
1624580081,22/04/16,02:00:00 a. m.,1,0.016667
1624580081,22/04/16,03:00:00 a. m.,3,0.05
1624580081,22/04/16,04:00:00 a. m.,4,0.066667
1624580081,22/04/16,05:00:00 a. m.,5,0.083333
1624580081,22/04/16,06:00:00 a. m.,1,0.016667
1624580081,22/04/16,07:00:00 a. m.,32,0.533333
1624580081,22/04/16,08:00:00 a. m.,31,0.516667
1624580081,22/04/16,09:00:00 a. m.,20,0.333333
1624580081,22/04/16,10:00:00 a. m.,28,0.466667
1624580081,22/04/16,11:00:00 a. m.,19,0.316667
1624580081,23/04/16,12:00:00 p. m.,9,0.15
1624580081,23/04/16,01:00:00 a. m.,4,0.066667
1624580081,23/04/16,02:00:00 a. m.,0,0
1624580081,23/04/16,03:00:00 a. m.,0,0
1624580081,23/04/16,04:00:00 a. m.,0,0
1624580081,23/04/16,05:00:00 a. m.,0,0
1624580081,23/04/16,06:00:00 a. m.,0,0
1624580081,23/04/16,07:00:00 a. m.,0,0
1624580081,23/04/16,08:00:00 a. m.,1,0.016667
1624580081,23/04/16,09:00:00 a. m.,9,0.15
1624580081,23/04/16,10:00:00 a. m.,17,0.283333
