Id,Calories,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,StepTotal,SleepHour,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
6962181067,2039,2016-04-18,11404,7.539999962,7.539999962,0,11404,12:00:00 a. m.,1,442,458,689,238,42,13,0,4.320000172,2.390000105,0.829999983
7007744171,3180,2016-04-29,20067,14.30000019,13.42000008,4.911146164,20067,,,,,961,382,42,55,0,7.949999809,2.049999952,4.309999943
7086361926,2739,2016-05-07,12827,8.479999542,8.479999542,0,12827,00:00:00,1,530,548,621,209,42,20,0,4.679999828,2.329999924,1.460000038
1503960366,1821,2016-05-07,11992,7.710000038,7.710000038,0,11992,00:00:00,1,331,349,833,175,46,37,0,3.130000114,2.119999886,2.460000038
4020332650,3879,2016-05-04,10252,7.349999905,7.349999905,0,10252,00:00:00,1,478,536,531,346,46,13,0,5.579999924,1.039999962,0.670000017
4702921684,3683,2016-05-07,14370,11.64999962,11.64999962,0,14370,00:00:00,1,520,543,577,439,46,5,0,8.970000267,2.309999943,0.370000005
4702921684,3683,2016-05-07,14370,11.64999962,11.64999962,0,14370,12:00:00 a. m.,1,520,543,577,439,46,5,0,8.970000267,2.309999943,0.370000005
1644430081,3199,2016-04-12,10694,7.769999981,7.769999981,0,10694,,,,,1131,256,51,2,0,5.329999924,2.299999952,0.140000001
5577150313,3580,2016-04-28,9841,7.429999828,7.429999828,0,9841,00:00:00,1,361,372,692,141,51,99,0,3.00999999,1.169999957,3.25
8253242879,1880,2016-04-16,9256,6.139999866,6.139999866,0,9256,,,,,1268,115,51,6,0,2.450000048,3.269999981,0.430000007
3977333714,1584,2016-04-18,11663,7.800000191,7.800000191,0,11663,12:00:00 a. m.,2,412,522,605,214,95,4,0,3.819999933,3.730000019,0.25
3977333714,1655,2016-04-24,14112,10,10,0,14112,12:00:00 a. m.,1,310,526,660,129,95,30,0,2.170000076,4.559999943,3.269999981
3977333714,1551,2016-04-26,11388,7.619999886,7.619999886,0,11388,00:00:00,1,250,371,797,170,95,7,0,2.950000048,4.21999979,0.449999988
4702921684,3538,2016-04-24,15050,12.22000027,12.22000027,0,15050,00:00:00,1,480,506,542,281,95,15,0,5.880000114,5.119999886,1.200000048
6290855005,3327,2016-05-01,9837,7.440000057,7.440000057,0,9837,,,,,1055,282,95,8,0.02,4,2.75,0.660000026
1503960366,0,2016-05-12,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-04-24,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-04-25,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-04-26,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1348,2016-04-27,4,0,0,0,4,,,,,1439,1,0,0,0,0,0,0
1844505072,1348,2016-05-02,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-05-07,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-05-08,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-05-09,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-05-10,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,1347,2016-05-11,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1844505072,665,2016-05-12,0,0,0,0,0,,,,,711,0,0,0,0,0,0,0
1927972279,2064,2016-04-16,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-04-17,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-04-19,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-04-20,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2064,2016-04-21,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-04-27,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-04-29,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2064,2016-04-30,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-05-05,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-05-08,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-05-09,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-05-10,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,2063,2016-05-11,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
1927972279,1383,2016-05-12,0,0,0,0,0,,,,,966,0,0,0,0,0,0,0
4020332650,1981,2016-04-13,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-19,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-20,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-21,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-22,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-23,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-24,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-25,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-26,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-27,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-28,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-29,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-04-30,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4020332650,1980,2016-05-01,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4057192912,1776,2016-04-14,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
4702921684,2017,2016-05-01,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
5577150313,1819,2016-05-07,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
5577150313,1819,2016-05-08,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6117666160,1496,2016-04-12,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6117666160,1496,2016-04-13,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6117666160,1496,2016-04-14,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6117666160,1497,2016-04-25,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6117666160,1496,2016-05-03,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6290855005,2060,2016-04-21,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6290855005,2664,2016-04-23,0,0,0,0,0,,,,,1407,0,0,33,0,0,0,0
6290855005,2060,2016-04-26,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6290855005,2060,2016-04-29,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6290855005,0,2016-05-10,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-12,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-19,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-21,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-23,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-27,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-04-29,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-05-02,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-05-04,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
6775888955,1841,2016-05-05,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
7007744171,1557,2016-05-04,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
7007744171,120,2016-05-07,0,0,0,0,0,,,,,111,0,0,0,0,0,0,0
7086361926,1629,2016-04-17,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8253242879,0,2016-04-30,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8583815059,0,2016-05-12,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-04-17,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-04-18,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-04-19,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-04-25,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-05-05,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-05-06,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-05-07,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-05-08,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,1688,2016-05-09,0,0,0,0,0,,,,,1440,0,0,0,0,0,0,0
8792009665,57,2016-05-10,0,0,0,0,0,,,,,48,0,0,0,0,0,0,0
8583815059,2940,2016-05-08,9217,7.190000057,7.190000057,0,9217,,,,,1183,182,72,3,0,3.660000086,3.309999943,0.219999999
5553957443,2033,2016-04-25,10946,7.190000057,7.190000057,0,10946,00:00:00,1,433,468,732,201,11,51,0,3.690000057,0.569999993,2.930000067
2022484408,2793,2016-04-26,10119,7.190000057,7.190000057,0,10119,,,,,1086,275,24,55,0,5.110000134,0.660000026,1.429999948
2022484408,2611,2016-04-29,10245,7.190000057,7.190000057,0,10245,,,,,1098,281,40,21,0,5.5,1.210000038,0.479999989
6117666160,2018,2016-04-18,5153,3.910000086,3.910000086,0,5153,00:00:00,2,493,510,759,241,0,0,0,3.890000105,0,0
6962181067,1850,2016-05-06,5908,3.910000086,3.910000086,0,5908,12:00:00 a. m.,1,443,462,717,299,0,0,0,3.910000086,0,0
8053475328,1505,2016-05-12,4998,3.910000086,3.910000086,0,4998,,,,,839,39,4,28,0,0.75999999,0.200000003,2.950000048
8583815059,2650,2016-04-12,5014,3.910000086,3.910000086,0,5014,,,,,1237,196,7,0,0,3.579999924,0.330000013,0
7086361926,2752,2016-04-25,10091,6.820000172,6.820000172,0,10091,12:00:00 a. m.,1,446,447,706,129,39,69,0,2.369999886,0.699999988,3.75
4558609924,2105,2016-04-30,10319,6.820000172,6.820000172,0,10319,,,,,1111,293,29,7,0,4.460000038,1.889999986,0.469999999
4388161847,2998,2016-04-14,8863,6.820000172,6.820000172,0,8863,,,,,945,219,35,10,0,5.619999886,1.070000052,0.129999995
6962181067,2034,2016-04-27,10320,6.820000172,6.820000172,0,10320,12:00:00 a. m.,1,455,467,697,279,38,7,0,4.25,2.019999981,0.550000012
1927972279,2638,2016-04-26,3761,2.599999905,2.599999905,0,3761,00:00:00,1,296,315,1058,192,0,0,0,2.599999905,0,0
2026352035,1491,2016-05-07,4193,2.599999905,2.599999905,0,4193,00:00:00,1,511,521,665,229,0,0,0,2.599999905,0,0
6117666160,1879,2016-04-28,3403,2.599999905,2.599999905,0,3403,00:00:00,1,393,416,758,141,0,0,0,2.599999905,0,0
1644430081,2497,2016-04-25,3580,2.599999905,2.599999905,0,3580,,,,,1337,94,1,8,0,1.950000048,0.059999999,0.589999974
8792009665,2419,2016-04-22,4068,2.599999905,2.599999905,0,4068,00:00:00,1,391,407,817,195,20,1,0,2.269999981,0.280000001,0.050000001
2873212765,1907,2016-04-25,7373,4.949999809,4.949999809,0,7373,,,,,1081,359,0,0,0,4.949999809,0,0
4702921684,2784,2016-04-26,6108,4.949999809,4.949999809,0,6108,12:00:00 a. m.,1,421,429,765,216,8,1,0,4.539999962,0.349999994,0.07
2873212765,1780,2016-04-29,7365,4.949999809,4.949999809,0,7365,,,,,1191,206,23,20,0,2.180000067,1.409999967,1.360000014
7086361926,2616,2016-04-29,7881,4.949999809,4.949999809,0,7881,,,,,1198,182,36,24,0,4,0.449999988,0.49000001
2320127002,1801,2016-04-15,5205,3.50999999,3.50999999,0,5205,,,,,1195,245,0,0,0,3.50999999,0,0
4445114986,2246,2016-05-01,5232,3.50999999,3.50999999,0,5232,12:00:00 a. m.,2,439,459,741,240,0,0,0,3.50999999,0,0
8583815059,2547,2016-04-25,4503,3.50999999,3.50999999,0,4503,,,,,1294,122,6,18,0,1.809999943,0.239999995,1.470000029
2320127002,1780,2016-05-05,5202,3.50999999,3.50999999,0,5202,,,,,1206,223,11,0,0,3.109999895,0.389999986,0
2320127002,1125,2016-05-12,2661,1.789999962,1.789999962,0,2661,,,,,830,128,0,0,0,1.789999962,0,0
1624580081,1401,2016-04-28,2759,1.789999962,1.789999962,0,2759,,,,,1320,115,5,0,0,1.600000024,0.200000003,0
6775888955,2280,2016-04-30,2503,1.789999962,1.789999962,0,2503,,,,,1344,84,9,3,0,1.480000019,0.159999996,0.159999996
6775888955,2067,2016-04-17,2497,1.789999962,1.789999962,0,2497,,,,,1392,19,24,5,0,0.310000002,1.129999995,0.349999994
2320127002,1903,2016-05-11,6424,4.329999924,4.329999924,0,6424,,,,,1140,300,0,0,0,4.329999924,0,0
2873212765,1826,2016-05-11,6440,4.329999924,4.329999924,0,6440,,,,,1121,319,0,0,0.01,4.320000172,0,0
6290855005,2687,2016-04-28,5731,4.329999924,4.329999924,0,5731,,,,,1185,255,0,0,0,4.329999924,0,0
4558609924,2666,2016-05-08,6543,4.329999924,4.329999924,0,6543,00:00:00,1,123,134,1019,238,35,66,0,2.019999981,0.5,1.799999952
1844505072,1742,2016-05-03,4059,2.680000067,2.680000067,0,4059,,,,,1256,184,0,0,0,2.680000067,0,0
2320127002,1696,2016-04-14,3973,2.680000067,2.680000067,0,3973,,,,,1249,191,0,0,0,2.680000067,0,0
6117666160,1838,2016-05-06,3365,2.680000067,2.680000067,0,3365,00:00:00,2,658,698,673,133,0,0,0,2.680000067,0,0
8583815059,2505,2016-04-15,3430,2.680000067,2.680000067,0,3430,,,,,1375,65,0,0,0,0.899999976,0,0
6962181067,2027,2016-04-17,10145,6.710000038,6.710000038,0,10145,00:00:00,1,427,446,634,295,13,5,0,5.690000057,0.680000007,0.330000013
6962181067,2086,2016-05-04,10147,6.710000038,6.710000038,0,10147,00:00:00,1,442,455,683,284,36,15,0,4.550000191,1.679999948,0.469999999
3977333714,1495,2016-04-13,10035,6.710000038,6.710000038,0,10035,00:00:00,2,295,456,754,153,46,31,0,2.549999952,2.130000114,2.029999971
7086361926,2743,2016-04-18,9827,6.710000038,6.710000038,0,9827,,,,,1136,114,51,61,0,2.309999943,1.220000029,3.170000076
2022484408,3158,2016-04-21,12453,8.739999771,8.739999771,0,12453,,,,,1028,255,53,104,0,4.309999943,1.110000014,3.329999924
6962181067,2173,2016-04-16,13217,8.739999771,8.739999771,0,13217,00:00:00,1,357,366,741,280,3,50,0,4.880000114,0.189999998,3.660000086
8877689391,3802,2016-04-25,12986,8.739999771,8.739999771,0,12986,,,,,1101,218,8,113,0.01,6.269999981,0.07,2.369999886
2022484408,2752,2016-05-03,12183,8.739999771,8.739999771,0,12183,,,,,1104,250,14,72,0,4.28000021,0.460000008,3.99000001
2320127002,2003,2016-04-13,7275,4.900000095,4.900000095,0,7275,,,,,1105,335,0,0,0,4.900000095,0,0
2873212765,2241,2016-04-22,7286,4.900000095,4.900000095,0,7286,,,,,1028,366,0,46,0.02,4.420000076,0,0.460000008
8378563200,2982,2016-04-29,6175,4.900000095,4.900000095,0,6175,12:00:00 a. m.,1,527,562,767,172,7,3,0,4.269999981,0.360000014,0.25
4445114986,2423,2016-05-08,7303,4.900000095,4.900000095,0,7303,00:00:00,1,361,391,733,308,8,0,0,4.650000095,0.25,0
1844505072,1349,2016-04-20,8,0.01,0.01,0,8,,,,,1439,1,0,0,0,0.01,0,0
4020332650,1990,2016-04-17,16,0.01,0.01,0,16,,,,,1438,2,0,0,0,0.01,0,0
4319703577,257,2016-05-12,17,0.01,0.01,0,17,00:00:00,1,302,321,0,2,0,0,0,0.01,0,0
6775888955,1843,2016-05-03,9,0.01,0.01,0,9,,,,,1439,1,0,0,0,0.01,0,0
7086361926,1635,2016-04-16,31,0.01,0.01,0,31,,,,,1437,3,0,0,0,0.01,0,0
